pool_address,pool_name,token0,token1
0x34f21378a6fc29acc1eacb82bc5f7dec794ce537,1ETH-ODAO,0x6983d1e6def3690c4d616b13597a09e6193ea013,0x947394294f75d7502977ac6813fd99f77c2931ec
0xfd22e57cc20440e2a22a4e7d7c62b6f1730b074a,FOX-TRANQ,0x0159ed2e06ddcd46a25e74eb8e159ce666b28687,0xcf1709ad76a79d5a60210f23e81ce2460542a836
0xb75c5d2d88694956f51abf2539915d27eddc26bc,MAI-VIPER,0x3f56e0c36d275367b8c502090edf38289b3dea0d,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0xfdbabd9488dfc33f792ee2ee8f2a012994581346,bscBUSD-BUSD,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0xe176ebe47d621b984a73036b9da5d834411ef734
0x015d237554108fa906b1a660245d3ff1c507c2e5,1USDC-BUSD,0x985458e523db3d53125813ed68c274899e9dfab4,0xe176ebe47d621b984a73036b9da5d834411ef734
0xc45dfa840895bc5a86939309706cfb6597772309,COSMIC-WONE,0x6008c8769bfacd92251ba838382e7e5637c7e74d,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x08acce9f2eef34a5728ecc1a70d0e712092d6c06,WONE-BUSD,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe176ebe47d621b984a73036b9da5d834411ef734
0x921c77aba4a1cd0268c3c2cec60cdf11b4282f70,WONE-BUSD,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe176ebe47d621b984a73036b9da5d834411ef734
0x8f2f799f6d7918c9cc19bc2b0d1c74c4274722d8,SONIC-1WBTC,0x1e05c8b69e4128949fcef16811a819ef2f55d33e,0x3095c7557bcb296ccc6e363de01b760ba031f2d9
0x75903f7343918058525eba1fc26595d174ef5d44,VINCI-WONE,0xb8e0497018c991e86311b64efd9d57b06aedbbae,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x0584b48833ccdaaaa73b956e9b444d74826b8147,HYDRA-RVRS,0x9814c2392be5412c5de090febeee26693e96c9fa,0xed0b4b0f0e2c17646682fc98ace09feb99af3ade
0x8938434ac9d7e879f8fbb9716e6a5076ef9c3b1b,1ETH-1PAXG,0x6983d1e6def3690c4d616b13597a09e6193ea013,0x7afb0e2eba6dc938945fe0f42484d3b8f442d0ac
0x2a5d20eed133895b1f4520d87a118afe548ca0d8,SONIC-LUNA,0x1e05c8b69e4128949fcef16811a819ef2f55d33e,0x95ce547d730519a90def30d647f37d9e5359b6ae
0xb511a32ebce27d9c917670141f7e2f24a916da07,bMOCHI-WONE,0x865b568f24f0a17dba3e358b24b0c35659b1f25a,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x17d45ed0260337eb937d0cf66a67e2367f52adf1,1USDC-BUSD,0x985458e523db3d53125813ed68c274899e9dfab4,0xe176ebe47d621b984a73036b9da5d834411ef734
0x01df33ca3eebabb3e79ceba5a10013170b5a9ee8,1MIL-LOOT,0x01546f85fbb5e116b4a43fc3d1b1213d82acda95,0xbda99c8695986b45a0dd3979cc6f3974d9753d30
0xad245a78d895136798a5e3fd41f0c872c95d3c8b,TROLL-MAGIC,0x25dcee96fcd63ad88b812cce02b3fcf7d1504f2d,0x892d81221484f690c0a97d3dd18b9144a3ecdfb7
0x89d21700bf8a0fb607db21f314ce2762144b426f,1SUSHI-WONE,0xbec775cb42abfa4288de81f387a9b1a3c4bc552a,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x9d7f57a42cbbc49ef705a58b323647ed22b74814,rPXL-FRAX,0x23a29c94b9541b4ac362c48fce02912244876802,0xfa7191d292d5633f702b0bd7e3e3bccc0e633200
0xb47df31d1e7a3a925e0c938472a1895c5688276c,ARB-oSWAP,0x044246137670a03ca790d7ed20af0c552c88117c,0xc0431ddcc0d213bf27ececa8c2362c0d0208c6dc
0xc9cfe9103652f1e56292fab1a73a9f229803242c,WONE-DBT,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xd322822b4e8b9f0b3120ac93d80fd567422d13d9
0xfb305344b1b9c8b57b1fa80ebb8a6548490a15ea,WAIFU-WONE,0x9c2a3ee4ef9524b3b00d33eabf57304341e7e8ee,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xa529e9837e736d8b82f4e22d1ad19187d5bbf9de,CLNY-WONE,0x0d625029e21540abdfafa3bfc6fd44fb4e0a66d0,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x4341b116b73b6b021274f0c695a52baf2a60f085,CGS-HYDRA,0x6cc35220349c444c39b8e26b359757739aaec952,0x9814c2392be5412c5de090febeee26693e96c9fa
0x97143daf10e33f091673e1d0cbad294486ec08d9,bscWISB-LOOT,0x8f0d210bf0b8a3a3e4b1012b21e6974818a35b94,0xbda99c8695986b45a0dd3979cc6f3974d9753d30
0xcec2789f559270b5d011f9142437135e5b59506e,1UNI-VIPER,0x90d81749da8867962c760414c1c25ec926e889b6,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x5e4c9783f0ce963b17f5872817c4745ac7003bb4,WONE-1DAI,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0x2e1b9cfb26dfafa5759d0f2f4502b6f10085408a,SIPLEAN-1DAI,0x64bc251b0eb9200948c9155573cd459c5e17c6a4,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0x39e57dd7800ca5d46e89b0738a6dfa68f4c23e89,WONE-ATOMS,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xee1b298637ef47e79eb0e3a52456004fc3b2c830
0xc3dde5f8332dafb9c0778dd85c7af085c80a15f8,1DAI-sWAGMI,0xef977d2f931c1978db5f6747666fa1eacb0d0339,0xf38593388079f7f5130d605e38abf6090d981ec2
0xc05111e87e07500a475632337e24f85838d45611,RSD-VIPER,0x90c16afde4526da5d4639d8640e6e2f516c1364f,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x603fe676ad4c279c04511c98fbef103f582c0883,hMOCHI-XYA,0x0dd740db89b9fda3baadf7396ddad702b6e8d6f5,0x9b68bf4bf89c115c721105eaf6bd5164afcc51e4
0x0009bc14928139cc35a1e43204f64d877c4c9fbc,hMOCHI-1WBTC,0x0dd740db89b9fda3baadf7396ddad702b6e8d6f5,0x3095c7557bcb296ccc6e363de01b760ba031f2d9
0x22215262804b55565b2485415a82ed98e06bbf30,hMOCHI-bscAPESOX,0x0dd740db89b9fda3baadf7396ddad702b6e8d6f5,0x53051d5545745f600232a885a65479ca832198fb
0x31afbcd211ef56000009dc4044220e3d9baa8ebe,MUSQ-WONE,0x9017527236d84f96cf9ae6107629efda84b5c964,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x7c5812105a07e787d654e261917fa65e35f7f3c4,fRENT-FRATE,0x52274a3af646153fab00b8605e1f6f7072ce71f3,0x5305d2fcfc9981c4518c498194df493968d1d822
0x8310d078684efe5b91728add034fcde73ca0e6ee,bscSUSHI-1SUSHI,0x547b2d8b4165d2c5ab75cdb6b6c2b313d9724a11,0xbec775cb42abfa4288de81f387a9b1a3c4bc552a
0x2193a740723097632ca7238dc4f0af521475712f,hMOCHI-WONE,0x0dd740db89b9fda3baadf7396ddad702b6e8d6f5,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xa45b04e48324cce8f32f562ee0708b1ab70a1793,PERK-WONE,0x6607995a9da7196e08863545caa93706067d5913,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x468dc50884962d6f81733ac0c23c04611ac219f9,1SUSHI-WONE,0xbec775cb42abfa4288de81f387a9b1a3c4bc552a,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xb80b5b5cbba4514e74834e53cf4a10c3450dc4b7,MET-WONE,0x725553bc9aa0939362671407dfdeb162dd37d168,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xd302166217cd90d398ffd7ba75e51dd99fe66fde,oSWAP-WONE,0xc0431ddcc0d213bf27ececa8c2362c0d0208c6dc,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xba533219556a13e4d1bd6cf6c8b3cf00bbff8628,GROW-WONE,0x728c2feb0b09da60f8c46c7324971c8f33017950,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x25482b02e1248e65d10d428bb5dfdc9a6126ff92,UST-ADENA,0x224e64ec1bdce3870a6a6c777edd450454068fec,0x97594e465e6b4df48e58327f566a3f79e9274655
0xbcfc0579e0bad527177c02ca2601fccd52f5b225,FOOL-MAGIC,0x584705c40e7df1fcfc06cb0ad5223e0f5bc8e6e2,0x892d81221484f690c0a97d3dd18b9144a3ecdfb7
0x3bf318bee22de37dfc77e208ef70c36251502b2d,WONE-YIN,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe59aa7f9e91b4cc6c25d3542cecb851e0316138c
0x67dbfbaf9a78da465b24330869717f25bf241ec6,UST-1DAI,0x224e64ec1bdce3870a6a6c777edd450454068fec,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0xc4fa33ecff60652c3fc7ac6767391c534bea734e,1PAXG-WMATIC,0x7afb0e2eba6dc938945fe0f42484d3b8f442d0ac,0xfbdd194376de19a88118e84e279b977f165d01b8
0xbf7f693c78039e15e90eff2c9797fcf3b62cf5ce,1ETH-WONE,0x6983d1e6def3690c4d616b13597a09e6193ea013,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x549f26c652c2ebf4b322936a2949b4d05a67ff82,ONEMOON-WONE,0xcb35e4945c7f463c5ccbe3bf9f0389ab9321248f,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xdf9f0b97f5a7639653e26581fbb20dfb04522f65,hMOCHI-APE,0x691f37653f2fbed9063febb1a7f54bc5c40bed8c,0xd3a50c0dce15c12fe64941ffd2b864e887c9b9e1
0x81d99c83a5316772bcc15a3a56a7c25fc12ed973,WAGMI-VIPER,0x0dc78c79b4eb080ead5c1d16559225a46b580694,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x6aa975d1c0e31b48ecd03ce8e9902025cd224c28,ULTRAWAIFU-WONE,0x54f982cf210ce63dbbbacc37231bd59ee5a88b3a,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xa6cb254cec518c05f4a29731103928695961538c,JEWEL-1DAI,0x72cb10c6bfa5624dd07ef608027e366bd690048f,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0xf369437b8bf942b40f712bfa9b1fca26ed48529d,LINK-WONE,0x218532a12a389a4a92fc0c5fb22901d1c19198aa,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x590c29e5a35cf25b2aa509bdf7dfd170de74703d,1USDC-JIEBOL,0x985458e523db3d53125813ed68c274899e9dfab4,0xe7039437e28e990018a681b7a0a9c085899eef47
0x8d1f0f25c67a535450bc0be3ef04ccc26b6c0cb9,JENN-1USDT,0x2f459dd7cbcc9d8323621f6fb430cd0555411e7b,0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f
0x59d17f726466baa951a13736888d529ebe59bd5c,UST-APE,0x224e64ec1bdce3870a6a6c777edd450454068fec,0xd3a50c0dce15c12fe64941ffd2b864e887c9b9e1
0x459b8582e9479d2fcaad8e4d5422c66415b62f68,11INCH-WONE,0x58f1b044d8308812881a1433d9bbeff99975e70c,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x60452c298e60109844e91555035d313fdfd36ac2,COINK-VIPER,0x4970417a897cc7ae812b9b8db34bb44833c26739,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x1cb5acc6f629f10c93e8eb541a8a1e501d800dd0,WONE-APE,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xd3a50c0dce15c12fe64941ffd2b864e887c9b9e1
0x82222617d173a18125c5b46592a71c59ef81559b,MIS-BOSS,0xd74433b187cf0ba998ad9be3486b929c76815215,0xe7bbe0e193fdfe95d2858f5c46d036065f8f735c
0x054e6fee23bb791c126fde3e9f839d3cdc7e6794,COINK-ONEMOON,0x4970417a897cc7ae812b9b8db34bb44833c26739,0xcb35e4945c7f463c5ccbe3bf9f0389ab9321248f
0x2e5512478584c13dd3ff82637ef48c5a1bf87df8,ZUM-WONE,0x5fcd22059e83787dccac5722996d78d81b9e9517,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x83236b8cd73dfa44dc8cb5e9af9677ba2ff5eb0e,BOOM-CALL,0x495500b582ab72ad47eb2d301469ce799bddf9e4,0xadc1a3ef6fcdf44991b904fffa193cec58556e43
0x3f135a72ff1c1a8f44d242d7e6d3a144f22c4ae5,1WBTC-BOOM,0x3095c7557bcb296ccc6e363de01b760ba031f2d9,0x495500b582ab72ad47eb2d301469ce799bddf9e4
0x355c19ab54ae624b55500f0354fb0741cda3f852,WONE-SUN,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xfa1184b73a24c5426103766579a2ca9dd4e465f2
0xb165d98cf93dfe873453774bf26cabe80bc88b88,SUN-ROY,0xfa1184b73a24c5426103766579a2ca9dd4e465f2,0xfe1b516a7297eb03229a8b5afad80703911e81cb
0x190b41f80b1ba4f6348595c1a2576a56e0584e8c,1BAL-VIPER,0xdc5f76104d0b8d2bf2c2bbe06cdfe17004e9010f,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x3b494a66e99f3f067de53d1c91bb479088d15037,SMUG-KIBA,0x44afdbe2cb42cc18759159f7e383afb0ca8e57ad,0x60b4568120471bbff3dec520ba6609def89001c3
0x64d57a18daa7ca2387a1afbedf2ad5311f59cc05,COINK-WONE,0x296f2dfb968ccb1c3ed6d54e55143ad892cd2b1f,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xbebe80f4515ef39acbb2c5efbbfa6797af7e8241,SMUG-hMOCHI,0x44afdbe2cb42cc18759159f7e383afb0ca8e57ad,0x691f37653f2fbed9063febb1a7f54bc5c40bed8c
0x6ee53848a8c835ff95c68fc4dfc06be9eb24299d,GRAV-WONE,0x5dce7a3e8b53387a9ee1ce0d855b7a8d948100a3,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xec0c861275aaf25a3afc168b69582d04d5e9c731,FUZZ-WONE,0x984b969a8e82f5ce1121ceb03f96ff5bb3f71fee,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x36fbf260cb60beb25714c1852e54cb74a43136de,DFKBLUESTEM-WONE,0xac5c49ff7e813de1947dc74bbb1720c353079ac9,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xad64c6f4cd4b2745af99a49e31516cb9af23656f,WONE-rfDAI,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xebaaa8d4024bcc87fd908b210a6895be4eacf410
0x5abf8e6235e47c61f524d1b9c80cdc1261204b36,XYA-XYC,0x69166310f6325668a9763d9a7453c28cb6dbfc84,0x8ada144e35378506dec80f3eee2ef35ea16daa74
0x64a0b4d33797842e18f50694d4aab5bd72c0e89e,SPEED-DFKGOLD,0x2dae9ac8e3195715f308b59e7e9326f115ab4d98,0x3a4edcf3312f44ef027acfd8c21382a5259936e7
0x9949130dcc679e99d0f7b7280186e3da8cd3586b,1CRV-VIPER,0x352cd428efd6f31b5cae636928b7b84149cf369f,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x4ac0b1f2ed089b455c421d2fa7ab28bdf32e5f8a,COINK-YIN,0x4970417a897cc7ae812b9b8db34bb44833c26739,0xe59aa7f9e91b4cc6c25d3542cecb851e0316138c
0x66609946eacec172700d40a39ef60088862a2dce,hMOCHI-ONEMOON,0x0dd740db89b9fda3baadf7396ddad702b6e8d6f5,0xcb35e4945c7f463c5ccbe3bf9f0389ab9321248f
0x183bbb270715c7011a566441ecf72adc35caa173,TROLL-WONE,0x25dcee96fcd63ad88b812cce02b3fcf7d1504f2d,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x709c817be0c5fb8d0d13811b2dcdde98c745ca67,FUZZ-WONE,0x984b969a8e82f5ce1121ceb03f96ff5bb3f71fee,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x5208345c1539348ceb0ba20d6f7cb23c1091ab05,FIRA-TRANQ,0x2a719af848bf365489e548be5edbec1d65858e59,0xcf1709ad76a79d5a60210f23e81ce2460542a836
0x979d63373e2078ca53ea6602bc7327544b3f89f4,IMRTL-VIPER,0x550d9923693998a6fe20801abe3f1a78e0d75089,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x98b5910cd399445da38b730c7a945b01a40ee331,DEGEND-WONE,0x4ec9219a9264a738ff2f7cf69d07a7f22f0ddb32,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xb9dc88c0cf76ccfe63ed47f20d1fbe4a13134521,1ETH-oSWAP,0x6983d1e6def3690c4d616b13597a09e6193ea013,0xc0431ddcc0d213bf27ececa8c2362c0d0208c6dc
0x1b52deea39c5c5fa9adb17ba5455b701cad2fb46,xVIPER-1DAI,0xe064a68994e9380250cfee3e8c0e2ac5c0924548,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0xabc5d8677ec6a076cfba767d90d45b9aea54fe9f,MA2-VIPER,0x62ba6aabe6347b67f2854525c8870cfb8b5ec8a6,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x907eda1592049fb9102786d79fe64c67bbbb57e1,FOX-xFOX,0x0159ed2e06ddcd46a25e74eb8e159ce666b28687,0x02f667745a77c376db5b232846d4b2454e533699
0x86e5c6161e5e87e4088dde5c8ebe770d2ae8f981,CLNY-WONE,0x0d625029e21540abdfafa3bfc6fd44fb4e0a66d0,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x0be1f68139d24c64290cd5ebc7396f0303f69cef,UST-WONE,0x224e64ec1bdce3870a6a6c777edd450454068fec,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xd075ead6dbda59a53be8bc70fe5ee82c1d7b6ad2,WONE-CZR,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xdeceea6cc94a06b6dbe68aac1cb08d6facb4d598
0xd82f9536d9925c3f7f43fc2749bd5d911a7e6a66,XLT-BUSD,0xa1c0423a3dbfbcf0b9567c58fa76784d88973342,0xe176ebe47d621b984a73036b9da5d834411ef734
0x9cb4ba2731e8e2b34c41d0c70f0565b11d6fa817,LINK-WONE,0x218532a12a389a4a92fc0c5fb22901d1c19198aa,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xc4d372bf3048cb359697b85af67e3c3c1dbeecee,PASTA-$LIFE,0x5903720f0132e8bd48530010d9b3192b25f51d8e,0xab965375c9c109b8e1a4c4f7422b199ee36682b0
0x4b7a45fe1e9a23012599ed4791e669380e546cf1,WONE-COINK,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xf623c5e361ff1f6213797b833f7bee902c3db253
0x0a40d5d75b6a069721cb4cc6c146316667227c6a,JENN-KURO,0x2f459dd7cbcc9d8323621f6fb430cd0555411e7b,0x3e018675c0ef63eb361b9ef4bfea3a3294c74c7b
0x40ba409e3ee01da4f16816e10ab2f8a7cd79ca6b,CS-COMFY,0x15cb7c8846c343bc7d70875d8e5a5dc5eebb5219,0x702f78e81cf3dfae89648b5a9e2e1aa8db1de546
0x39c4c40085901b5773d6832baef7c68a7f2ddb4d,GTPS-WONE,0x9427a2a738affbc5880f0646b5251069c022e525,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xb560ff9f8b7b3cd3a7c387e5933cc6b20503886d,CGD-WONE,0x6caf20862a93f9d384ebb2feb2e953b699a0b944,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xba363b5373aafab3de4dfeb9565341378c7f103f,GTROLL-LOOT,0x0bc12baba4ebae856f13d194221d78f6eb4f07ac,0xbda99c8695986b45a0dd3979cc6f3974d9753d30
0x3e1a90ff24c62763871f82c04b07f90f9ae3ab65,IMRTL-MIS,0x550d9923693998a6fe20801abe3f1a78e0d75089,0xd74433b187cf0ba998ad9be3486b929c76815215
0xbeb7394a9ccafd4460df5370b01db9ff00517a3c,tPH1-WONE,0x0e3fd32f0ad0bbe9a11ab3b33ceb5b1648674a79,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xeed64f4f722b94ef439d9fd07486351220b48e7d,bscBUSD-OXST,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0x12f0e8b217f095b33be6b73b4b61e5487e46f5c9
0x607314707f0d9d48a86d0494a7933ff86d0681d3,1USDC-bscNEAR,0x985458e523db3d53125813ed68c274899e9dfab4,0x9e9f2aa57a2c8d4b947228549efc7fe3254bf089
0x01419bcd2131a8a5a796a6727fa4c2f560d25d2e,JEWEL-TRANQ,0x72cb10c6bfa5624dd07ef608027e366bd690048f,0xcf1709ad76a79d5a60210f23e81ce2460542a836
0x38cd09c0b20f2916ab6ff7643f5d879ce16e8f4c,FIRA-1USDT,0x2a719af848bf365489e548be5edbec1d65858e59,0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f
0xc4c56f50a5b132e9ef5077a8dfd6431010f69dd1,MOON-WONE,0x6ece6ec9bcc51c8dcd4511bb34be8f1519e97664,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x956a0737d0bcca82ff541f298b92ad8af0aab38b,SPECTRE-WONE,0x8f8d28d2c0830132f33afc29b6fe54505399733f,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x4e564f3299e46c31b8e6064d18f067a17b488544,WONE-MAGIC,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xf761853aa880a5a2873ef086daf186eb9c631fb5
0x7b4f5330e20bbe8556fc09aa69d71ad1f1d71417,TRANQ-WONE,0xcf1709ad76a79d5a60210f23e81ce2460542a836,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x0f83bec6682187b177ec240a043d7497cd0fda55,WONE-HLY2,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xdadfb6da99c2f875c49ef3cf156a2df0ccca28c3
0x3bf58808e1a6d971a5e9ffad807d5d36bcd32918,GRC-FRATE,0x4f4a6594588dd8b7b3d2b1e4f1a2f0dc9f96c5fb,0x5305d2fcfc9981c4518c498194df493968d1d822
0x953119dec11fc165eb036e478407c49e5c1d83dc,WONE-SCAM,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xf85cbc2f3439f4084956a5b9e9ecabf75dcccff8
0x890f8d361d065cb765ef56343267662ebcb82d32,WONE-POISON,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xec84b55a19c7f56e6cb9970a1e2e0cf9f293283f
0x590034de315e91f032e3de1bca2886ea0102a7b0,CYANIDE-POISON,0xded960d1015a341d35460099fa7c9b9f6c2c7d9e,0xec84b55a19c7f56e6cb9970a1e2e0cf9f293283f
0x9235970ea9b92d36fa299b0820d0749b667610ca,WONE-CYANIDE,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xded960d1015a341d35460099fa7c9b9f6c2c7d9e
0x1eb77db6beae5354b66de2ebff9e003b47ed1683,WONE-CYANIDE,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xded960d1015a341d35460099fa7c9b9f6c2c7d9e
0xde428d9be00962c52edacce985eee645f6f04c27,anyBTC-VIPER,0x03732a1b4297ec285999402a9129cfad62a65463,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x44f39d34147c161feae5bb965c1589801d565315,1USDC-HSNAKE,0x985458e523db3d53125813ed68c274899e9dfab4,0xc2852a5f9439b5494bbe5f023d5bf02ddbc8a040
0xc3c4fe087a1522a9e05363aa2ac1c543a337dfb7,WONE-MICHIN,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xed8f7ae5d138b6c6bac3231f6f968c06082e1506
0x22fff534704771c34d624e99606a05bfa33b1a67,HOINU-WONE,0x22e9846e70bfa19a78899ca12d1b58c9010fdfe1,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x755a7df3d95c70fbc7eb7c9607b8e1c0a6fb3c2d,WONE-VENOM-LP,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xf2d9e493a280545699e3c07aee22eae9ef24ddb7
0xc02848ce8cd43ca608e63f17003fc83bc343f042,bsc1hMOCHI-WONE,0x98fc8762920f2f5010bd4fef57118ab6507cc051,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x3829a140c9cad594e9cca19c310b64e4e640f2a5,MIR-WONE,0x477412e4c7d0175084711aa7868b4370a50ed5fd,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xb05bd5fc883415990bc904c29b99385a7733a434,CHILL-WONE,0x943b684dd9a921a6382ece6d9d7ca7751269b2c2,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x6dfa0e4cb323a4fea827de4357220b25fc84dae6,JOC-WONE,0x4aa50b715ea30d8456c01328fc558f33e6a083d8,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xee83d63cf187a6da18a7d461e8644046b52022e0,DRUGS-WONE,0x8569645014a7507ea4624687f36b61f3f58eee72,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x83d897e6b6002877289e2795efdaa12c9ea02f4d,WONE-BUSD,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe176ebe47d621b984a73036b9da5d834411ef734
0xed831a39e89b1674984380f48edcd944d774f9ad,FFI-WONE,0x27c68e6ca5205aae50da368da9e2b728e1ef2023,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x70610615b461815d9d450332fff31eb01f913e6a,hMOCHI-MOONI,0x0dd740db89b9fda3baadf7396ddad702b6e8d6f5,0x8d4f19bec883ba20f4f295706c53f760cd0bc2b0
0xf99283a143c140f391bc90542300abccbf765ab0,FAKE4-WONE,0xc34e28bb23cb4d51b233df0efac584ebcf29acb2,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xf9a07562c32bb700d9dc29c873cb8f28b85c88f6,XMN-CZR,0xc4c28a1e0e6f230d92abb226ef376cd672f23dc2,0xdeceea6cc94a06b6dbe68aac1cb08d6facb4d598
0x19e4b08b21c04d1a03c678d63fc08aa2ac307485,SHIT-DFKGOLD,0x0e4676368c925faaee37f8ddfbaf13c8311a632e,0x3a4edcf3312f44ef027acfd8c21382a5259936e7
0x11968536bebb4fd86c8ae2c342b533b1b2d0dbac,BABYSMUG-TRANQ,0x69bcfba35729f488b4cef30f9f88588bc478431f,0xcf1709ad76a79d5a60210f23e81ce2460542a836
0x0a0f298f4e66abc0eada02e4e899621b49be136b,1WBTC-WONE,0x3095c7557bcb296ccc6e363de01b760ba031f2d9,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x05696b7f542a6fb49f263bcc9f0bb6e28b8e97a4,NDOGE-WONE,0x417c431d6431d36fc9ba92d9a6992665a58efbfa,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x502a20bc6a7ee2164b908bc6cc30e2af1996ff1c,NOMC-WONE,0x5aaa5d2fa2dfb93f1f7974ce198cd7b0f5f53cbf,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x10c2fdc7af38537db9fd756f4a513a5a80e5aea7,PRX-WONE,0xb9eab05d7886af0ee2a51a4424e2d79398c08455,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xbb7b577c2a664da2aa6fc388da089e92e664d432,WONE-JEN,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xee8d7b761ca4d2499094df4a804bff80cbe54a31
0xffb018d0a3ca97f437c04b033f9799000c11e7de,POKE-WONE,0x04413ca0f845f59416521fc1393f15080974c6ed,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
