token_address,token_name,token_symbol,decimals
0x8dd92fae8d42e950964b8a27b6b8182b02910fc0,"Smug LP Token",SMUG-LP,18
0x4e831974dc7c5115eaef526ee7b343e754d422ee,"Loot LP Token",LOOT-LP,18
0x00aed168ed150aae9ab2ffc513315072ab844a3c,"Hmy<>Eth rainbow bridge token",hmy<>Eth,18
0x2e0f9796dd67bd9a167732eaeac333710a6629d6,"Venom LP Token",VENOM-LP,18
0x9e834a396450fcb13b3aaaed26206c968ce84efe,"ONE INU",ONE INU,9
0x679eabd498a495b8290ca72d8c49b689be0b1d0a,"Bitcoin Extended",BTX,18
0xa1a6a2c45444b38b0a290bf6fafec280ee61f34c,"Venom LP Token",VENOM-LP,18
0x8ea7d16f2d8ebe243e029510068694cc7376ec78,"Hokkaido",DŌKEN,18
0x07da5a06aeb32e557452f2147d9927b985f0ece1,"ElephantPit",xElephant,18
0x8b828da04d4d1fd4b73032d2442d3e764205d4d5,"Euphoria",WAGMI,9
0x635f9889ceb215ded0b66e746177884cd2874e2f,"pigone",pigone,18
0xdb050c2fd516893713fea8c23ecfa963bbce2e62,"Venom LP Token",VENOM-LP,18
0x95bb10dd8ba05a5dd609ff222adb571d670c4f3b,"Unifi LP",u1USDT,18
0x1c808cdd814b1ba8d5d1d99c3f85aa453b401ffe,"Chadcoin",CHDC,18
0xcf6d46a7e93e1ad03a4011b2a55bfbc0feead293,"Venom LP Token",VENOM-LP,18
0x0535f09ba66fc9f950811c393598b885c3b99a16,"Jewel LP Token",JEWEL-LP,18
0x11032dc48636cfad6846aa3f270399b0358e7dfd,"Venom LP Token",VENOM-LP,18
0x2874b508039f7ee3bb5e7b48eb7b3ff689c1531c,"Jewel LP Token",JEWEL-LP,18
0x88504d836611efdf1c17fbb2615da4f9efa33090,"Ghosted",GHST,18
0x904420838293ad376ce4e490012ba284a8d38b91,"RomaniaLEU",LEU,18
0x8accfd9d999ba11de5edfbdaeb2846007b4e92b9,"SushiSwap LP Token",SLP,18
0xc0ea4079e5a390d0441bac6552d52961ed23b9f2,"Venom LP Token",VENOM-LP,18
0x6d4cc81284dbef246762c551808813fe39fe0f80,"Venom LP Token",VENOM-LP,18
0x147e4bc895dc5995be2c8523a3ed6ff708beaec3,"Kishu Inu",1KISHU,9
0x6224a07b79a87c86553aa4513cd75fe20a0d26fd,"Cringe",CRINGE,18
0x30e2b27ea7655e98cdc1352ba26fcf74cf9766b9,"OpenSwap Token",OpenX,18
0x77dbcf8e08bd81db32ceddcbd785fb93d9836a7f,"Gold",GLD,18
0x4c0b0f76c17954be8e45140192166b1614917986,"Stein Gate ",SGT,18
0xc57bac2f3770ffb83d74a58a1d7d7276b02bff55,"Venom LP Token",VENOM-LP,18
0xc9fb292104ea989aaba025acd40324a2a59cb64e,"Freyala",XYA,18
0x6340af0f2a971befdd3519878f5c367a410dc53e,"SushiSwap LP Token",SLP,18
0xa555da442fbdba4062aaa85f12775bef49a9a9bb,"TST Synth Token",TSTs,18
0x26ace886cd0ea546ea5d1c9ca567d95a129ceaef,"Venom LP Token",VENOM-LP,18
0x9c19d0a94f5305ebfbb8db2c30827fbd9dca804c,"Venom LP Token",VENOM-LP,18
0xb086cf305670573bb859f334205490bf8988f35e,"xAntra",xANTRA,18
0xc1bab39e5c9619fb38b4e4c1c433eadeef85eb7d,"LION",RON,18
0xfc1aa85e961da3caf8f1f441d81df67f8c49d931,"OneMoon",ONEMOON,9
0x47a94058d5df3278bf9edb14b9cd0c9b2687bf11,"Venom LP Token",VENOM-LP,18
0x250a691f23d85c1bc4da51ee55bc6ac627d622e8,"Venom LP Token",VENOM-LP,18
0x3aea5fb3f94f3348ac829e369ed1ea83dec4af3f,"Venom LP Token",VENOM-LP,18
0x97a7eeae7fe3f20c986138a2fde11a8247966593,"Venom LP Token",VENOM-LP,18
0x9ec6f0ea41877200cd6551811b063fd4effb9518,"CHESS",CHESS,18
0xf2b39d4be538e52ceb8d8d22d777ca442a2bae6a,"Sonic",SONIC,18
0x4f96bc6a4aa1a64bb66d65f36e8be7901299aef9,"Egg Doge",EGG,18
0x6c9317dce9d80bbf96a7c922ed36479c00f70909,"ShibaOne",OSHIB,18
0x460cd8698e23546f82ce80c5fde39dd21fdb6a42,"PartyHat",PHAT,9
0x6dd8eb942bd1eeea0042ba9b4eb650fd7a521406,"Jewel LP Token",JEWEL-LP,18
0xdf9d2a511fbf6c3ce8e3828190a2ad4f74ec93b2,"Dai Stablecoin",DAI,18
0xb83660bc0a9b5fbb729d84ba5de76b2ac3b82a0a,"OpenSwap LP Token",1WBTC/BUSD,18
0x1579d87091cbb0d0b6cfb096584f48f3c3f515a7,"Venom LP Token",VENOM-LP,18
0x643afddb93031709fede84dc6abaf49ab591437c,"LuckyONE",LONE,9
0x3289652bce58c209410c444dcf62ba90299bb2b9,"Wrapped Mirror GOOGL Token",mGOOGL,18
0x0ab8894cda70a6efd32ce7563834444e2811b182,"MAKIMOON",MAKI,9
0xec03b1c0a563ca83b402241b6bb836c11ad6d6e9,"Jewel LP Token",JEWEL-LP,18
0x27c24f5de784acaba8657cdd607c49ded8dded52,"Malachite ",MAL,18
0x2c67e27078d1439d76023f39f7ef1d39a26f79d3,"TEsDAO",TEST,18
0x9f09247bc11ee9a7cafed4c713311ba5095473e8,"COINK",COINK,9
0x8203a586cdd69a9c12a402e800b3eec44f97b273,"Venom LP Token",VENOM-LP,18
0xfeac334301b99167b2e7184300142b54a012857d,"Staked Olympus",sOHM,9
0x01e27610fff07631aa99a6d180468ac1cc991154,"Swoop",SWP,18
0x8f6cc27e02a8cbb4f90415ddfb70aae6a75146b2,"Harmony LPs",HR-LP,18
0xa5d6cabdf7cfa82184f6f5c846f62305e827be0c,"Venom LP Token",VENOM-LP,18
0x9f497256d98827d4203b77baabade1998e815ffa,"SushiSwap LP Token",SLP,18
0x9094b2f225c936e6c9d2c8072b788bc6f73dde7c,"ShitzuHarmony",SHIT,9
0x5f5bd91d4133c76824798c74e725d6e74c41246a,"Jewel LP Token",JEWEL-LP,18
0x18392b847ee639eb1db065ddb59d09cc4f94f445,"Venom LP Token",VENOM-LP,18
0x93cc6dbf046952bed37ac30ca59296d355678edf,"Ragamese",KITTY,18
0xab7f82b94c04079818a92f9a3758f8c9877cc3c7,"definitely not a rug",RUG,18
0x5bd0cb780ea4ab8e51f81b7b764539b730f0e185,"GeoMoon",GEO,17
0xa2783b4e9a9bf25566fd53b78c440e81e4f2e3ce,"Venom LP Token",VENOM-LP,18
0x83b3aa6f92445acdcb04624b990885be56e43c5b,"Cougar Token",CGS,18
0x05ce07282be640608bb14d5b5aa04a4b57ba9865,"QUARTZ",QUARTZ,18
0x190b41f80b1ba4f6348595c1a2576a56e0584e8c,"Venom LP Token",VENOM-LP,18
0xfbc9272298b651d905139dce6e67b28047883412,"Cross Border: Corporate DAO",T10,0
0x4bc12d3187b3d774c27aa7dc0e081382cd84d0bf,"Boss LP Token",BOSS-LP,18
0xcc27893961bef174f76c3046474ec2c6d992a49b,"Venom LP Token",VENOM-LP,18
0x907ba6726ad8b800b61f1bf73f0d4cfdd9ecc76f,"Venom LP Token",VENOM-LP,18
0xb839aa1e4c9634931749b4e46b80e3798ecf9563,"USDT",USDT,18
0x139db0a41aeefc3ae1444c2ec85f85b38d0fe887,"COINK",COINK,9
0x6e4c30b4eb7f1722e6a2a8759c0446a852137419,"Venom LP Token",VENOM-LP,18
0xd2e0e4c58e536d377a468406fe8fe6d6444483d1,"OxSwap Token",OXST,18
0x4f40f01b2944359a0e507b509a868c8dbfad215b,"Aragon Team DAO",ATD,18
0x9d1adaec8a4a1461816e18602ff77cde23632f8e,"Swoop",SWP,18
0xc04100d15e52fd1be725efe20dd1de90036218c7,"Venom LP Token",VENOM-LP,18
0xc81a147b1d32425ae2799f8a4fd52b782b8158f3,"DefiKioskToken",DKT-HND,18
0xa28f647f26f7a1e1398e4a466c061ac4eb21b96d,"Venom LP Token",VENOM-LP,18
0x59958af09bf7d0928183f5af637de5715574fac3,"Venom LP Token",VENOM-LP,18
0x00f6558a16c5d1dd243f01a542bb96a0fb3fa0c8,"Piggybankone",COINK,18
0x648c616c3387efe07f5c693e59635ed996a4cc4f,"Jewel LP Token",JEWEL-LP,18
0x19f543f0df69b1ea46d1a96e514f73708e4b0d66,"Cheese",CHEEZ,9
0x2a451dca836386e4efe1ae9fe2e90e22fe249a48,"Venom LP Token",VENOM-LP,18
0x62f4ed35cf72c40c68c98ef97278d1615546a53c,"Venom LP Token",VENOM-LP,18
0x8c0df89ac7be41630e18c549a24616a65ae01a04,"Uniswap V2",UNI-V2,18
0x80ff710d69a0d3840a6b4e8ebfaf5dfb7c7ce739,"VIVAL",bscVIV,18
0x77be390b6afce584fe4e26a8c778b54ef3fb1d64,"Jewel LP Token",JEWEL-LP,18
0x8bcc8460c0df5da895c1798d7bad231a81311b66,"Venom LP Token",VENOM-LP,18
0xb47b1ec4303445d38e637eb0b15bbeb644d79e27,"Jewel LP Token",JEWEL-LP,18
0x4be0de3255983c7ca98f83f864347f7acc7b3079,"Venom LP Token",VENOM-LP,18
0xa0f0f548aa3ef4ca1ff193afe6f4310850b3c393,"Cheese",CHEEZ,9
0xe368147de79742c15a2beeac40c3c896bed3ebbf,"SampleBEP20 Token",SBT,18
0x615acfa6489bc45723d144130f5e46c56226a676,"Venom LP Token",VENOM-LP,18
0xb023c7962f8a004a850ff7209a27e00e0ef2177d,"Venom LP Token",VENOM-LP,18
0x669f2808191ddc377b5df696bfb1584c69429723,"ChainLink Token",LINK,18
0xea1430b7510fd01ef8cb0cba9c4fca1962225052,"Aston Villa vs Burnley",ENG20.0010,18
0x042e9c01605c3604cc75ddca9a1494572513583a,"Venom LP Token",VENOM-LP,18
0x2788b07344af575d8cd3657fcacbb31fa5fa3ea5,"Harmonyville",HVILLE,18
0x23ef098e1c0be4ebe2e38d2d43c1db13202abb8d,"LOLLYTEST",LOL,18
0x1e990abadd99c56c8f9d6d1534c1a245acf609e7,"Venom LP Token",VENOM-LP,18
0x3ef89f6b23aee8dd828bea33e9bd925f34e1e97b,"BikBak",BBK,18
0xd130198bd381b21d3c941a53f54570dc70be47d0,"Dfyn LP Token",DFYNLP,18
0x2e6b7f252c1b4d9c7a43d01dee77451508a06f2d,"White Bitcoin",WTC,18
0xcde0563ffb797a11284edceab21352f7ac8d31e0,"PowerToken",POWER,18
0x915cb19e35bbf22e86ddcfacd3790d19deef4219,"ONE Goes Up Higher",hGUH,9
0xda3125430b81be583e15d097b8de6025a5fe80c7,"BISMA",BISMA,18
0x142c27f3a8afce1d45c9d074b8a7b53618f8a9ef,"DarkDoge",DDOGE,18
0x9646b577e91b0a87d9ec502b3f64f5de672ae29a,"Venom LP Token",VENOM-LP,18
0x153d4a6eda5bac373a9287c6f2c5d138d979b601,"Egg Doge",EGG,18
0xd22afc683130b7c899b701e86e546f19bc598167,"Jewel LP Token",JEWEL-LP,18
0xc1e9d945029f26043e7afb7c86d80e3408107dd9,"notbitcoin",NBTC,8
0xa5056800cef6d0e5d42c024941709806dedb076f,"Dai Stablecoin",DAI,18
0x5e30540157cbc03e8cae1079fd9519c854f859b7,"DSLA-LONG-1",DSLA-LP-1,18
0xf92b7a3fa49e8eb7e529e87cb753c7fb7d7f8129,"SushiSwap LP Token",SLP,18
0x739e15c60bf3f9752c8ddcf23ffe10a0f9ff098f,"Piggybankone",COINK,18
0x2a7bb1d55cd61802fb192f04843e2b6a18b54213,"Venom LP Token",VENOM-LP,18
0x8f2bf0448f0307242ad53953e1276572cc64d168,"Venom LP Token",VENOM-LP,18
0x8f6a988549654a98e1e7db16e6e44bd240f750de,"Jewel LP Token",JEWEL-LP,18
0x291c21e5a23790ae85f87cd94679e87cd40a770d,"Double Dog Dare You",IDDDY,18
0xf8838fcc026d8e1f40207acf5ec1da0341c37fe2,"SushiSwap LP Token",SLP,18
0x59b766f8dfca8834010705833dc33b7b2687dc10,"BNB",bsc1bscBNB,18
0xb5f5799c8f34fed379535a9f55eb022501baf519,"Venom LP Token",VENOM-LP,18
0xfc6381c04f55b73e643e3b5b77ce9714536c5546,"Mochi LP Token",MOCHI-LP,18
0xf2ec007a5af19603df418806ce502b80dd115fbb,"Synapse",bscSYN,18
0x9621e00711edc5d709fd42c20a6c98d88121d8cd,"DSLA-LONG-3",DSLA-LP-3,18
0x3968acba1dfddfa61847b8832cf48a89aa3c05c9,"Jewel LP Token",JEWEL-LP,18
0x2bfba64c340efd269322a26a82595511ad7b2798,"ONEkita",OKITA,18
0x0895e4a044e78f038ac165ef71ee82e78a3fe353,"test",test,18
0xeec00b7c05c35352e0a4527239aadd0f246d32dd,"Buttcoin",BUTT,18
0x178c0d00b2bfc4da624a3b241c376b6bc8432e21,"Sonic",SONIC,18
0x88f7063d706e50289eea3a22dcb5ee6538320deb,"Venom LP Token",VENOM-LP,18
0xef579c7851437106354fff8fe11969614330abad,"ORION",ORION,18
0x5cb888f38737e06d77e660a22b774db3119d636d,"Jewel LP Token",JEWEL-LP,18
0xe8b387f01cfea0703d467f9981015b307ea3705f,"x Jewels",xJEWEL,18
0xe32a28c8f8ddfe20246430e9b632f7047a150860,"Venom LP Token",VENOM-LP,18
0x5ca16fbdbca1945f660692645d9670b7c55d6a19,"FATExDAO LP Token",FATEx-LP,18
0x028391eb279921576ef86ec51371b6902a5fc3d9,"Olympus",OHM,9
0x2ebb89149d9f213bd2ca508ce9375dbee472eb4a,"dkBTC",DKBTC,9
0x4a52863026fe0b06732adb814ec25a48ea11ff13,"Yeti",YETI,18
0xd8fc70634d233daa8236794351e5c99ff066d64b,"CHEEZ",CHEEZ,9
0x57f04b9e269aed8a569470f5eb90ee1455253cf7,"Venom LP Token",VENOM-LP,18
0x6e7c7e3984e517015c8d9e36c75c11d0e631e780,"USD Tether",USDT,6
0xd59fe83792f5cfdd6545dbfc3da46cc545c2b5a1,"Gnome",ome,18
0xc156f4a70c3f3fc0150e018e5fd424e590e24980,"SeeSwap Protocol Token",SWAP,18
0x59aa82050c897a36d2eb362e305dfd8355740c4c,"COINK",COINK,9
0x44a85c1a9417d7a261c0a4f02a0698fafbc6cdb9,"Venom LP Token",VENOM-LP,18
0x5f057adcd4d532e17599b5fdc68d3a75e310bc41,"unique",UNIQ,1
0xebd1e82d2db6c7254469a7487010609053f1da97,"Amoguscoin",SUS,18
0x3711679ae4d8898a5bfeb12199a36c8aa0e4034f,"CREATE",CREATE,18
0xfac438db2173e88c5f5ea040d02b41ea148b0982,"Egg Doge",EGG,18
0x33e8ea8edfe1394a4b703d673f86a9358db33f5b,"SushiBar",xSUSHI,18
0xfa68eec07775770c942d24c9edfa289686508560,"Venom LP Token",VENOM-LP,18
0xb258c873531912eb7ab2b863563ae8c9d3a3d391,"AutoSonic",aSONIC,18
0x31d86d3f51a21713df7e9f14d52570eb21cd7060,"ARTy",ARTY,8
0xf7f11d2b738a755248eef39c2a8d488747e8a46b,"COINK",COINK,9
0x68e41512be65819cf448b27f77e60efc4a13df7a,"Yamuzo Token",YMZ,18
0x86b05f2046655dc18f4cb9be167819d73d1e2cdd,"Venom LP Token",VENOM-LP,18
0x5961141ff2b55143fdd075de742757afaab16a2c,"NORMBET",NORM,18
0x2b5b8abcbe2ebf64439e947cf66f5b5690d89161,"Mochi LP Token",MOCHI-LP,18
0xdbca95ad31cf30abc4a255eb9f3673a22dfc910f,"Jewel LP Token",JEWEL-LP,18
0xad37ca6e59f6f83c4728ffe987b611df26b1a9ac,"Dfyn LP Token",DFYNLP,18
0x9f9011e4dc496b6f9b03444c707c70c0c725185a,"degen",dgn,18
0xbc977d2031c14064aaae630017af7af91cda2a0d,"Venom LP Token",VENOM-LP,18
0x096e3d409579ac278bc893a664337f3252aac448,"Venom LP Token",VENOM-LP,18
0x56df79cf96cc44953f4f4f09449cc957dfeeee3e,"Jewel LP Token",JEWEL-LP,18
0x79abb4cf54d55410b6ea2c5923f997a289987f48,"Univers",Uns,18
0xab1133c60e4cdbbc81d40f9221df4cc8949dd52c,"Venom LP Token",VENOM-LP,18
0x02c6e49a65985848c39594942d53885b9839b8bd,"Fag",Fag,18
0xbc5da103ce03cd3d47f64d1b897f4ee3c0dae841,"COINK",COINK,9
0xb2a151ceb9aafac729ff071af6c352790f033a6c,"WhatTheFock",WTF,9
0x87abd1cd28ddcda557bdd5767f76bfc4742ae8ff,"DefiKioskToken",DKT-HND,18
0x37c0f0d086fd041c44c6ae85211b95ed70e9e29d,"Mochi LP Token",MOCHI-LP,18
0x9c515f6bb9ab48538622dee8ce10d2d88cb26d22,"Venom LP Token",VENOM-LP,18
0x6d7fe62fe4c62376b9c54d168554acefc8aa0584,"SushiSwap LP Token",SLP,18
0x71391a18bfc692246e2a795ffc7f24872483e118,"Zarman",ZXZ,18
0x3e0dfa99dc9645addced6aa844a20b800a918f7b,"Venom LP Token",VENOM-LP,18
0x4af2416d5e798c1d20030398d805ed03a3719d1b,"PartyHat",PHAT,18
0x380470db8e2a501338000e3edb80260de16dcdb9,"Jewel LP Token",JEWEL-LP,18
0x1fdd0e98ee125b16b6e6d2123539b68561436287,"HELLOWORLD2",HELLO2,18
0xdd2a28c368095e0986a658709b81848b8f276ef4,"Venom LP Token",VENOM-LP,18
0x72b41d306fe70e55d1bf2ece2f5130b14773f192,"COINK",COINK,9
0xbc94460211623aed189a9138df05c54681f48580,"Venom LP Token",VENOM-LP,18
0xcc6ae8e218054e5400cb284714864c0845d12ac0,"Floki Inu",FLOKI,9
0x114377ff5cd714f0a35e772f7985bf4042bff44c,"ODAO",ODAO,9
0x16896a710ac617605f1c1c803c8e4fa6d095e7d5,"Venom LP Token",VENOM-LP,18
0x5bfeee48dac3226b1610e5bad230dd0d265c4772,"test",test,18
0x3586d6488755527a25fef3d2abdaa7f6408415d2,"MetaBook",MOBO,9
0xba95d903f493db596e247877d34a9f3f9295d348,"Hydro",Pure,18
0xee1b298637ef47e79eb0e3a52456004fc3b2c830,"ATOMS",ATOMS,18
0xcec342d5000827047a6577fc612ee1c5cb69d9df,"Venom LP Token",VENOM-LP,18
0xef3594f9325e4a6cf9427d150c05e008b01096ea,"Tommy",TOM,18
0xfb16f24c08dd551368f26173ef70e8bd9c9c2545,"Venom LP Token",VENOM-LP,18
0xe416f17ae23c3bf2ee83dbd1758f9c429be40c92,"Delegate",TDG,0
0x0b952baab4df5861622a1c905da943fb63725c35,"Wrapped LUNA Token",bscLUNA,18
0x4b34791cd05d2abdd4e0e68ff1961177a19cb041,"Venom LP Token",VENOM-LP,18
0xc18586b029412e7a8e6f64b269a32c9eeaf174e5,"Baby Heros",BBHR,18
0xe68dca686b6b65b8b5089415248ec5d0b91b1a97,"Basic Univesal Coin",BUC,18
0xedf2aacdb643ff7ff786ab597c3ba4bd8e70091c,"Venom LP Token",VENOM-LP,18
0x7dacb1e271926ae41ad45e9b785156ebfbd86bb4,"QSHARE",QSHARE,18
0xd9720e6add2fa08bf6639ad28a5d80aba745b1bc,"SUN",SUN,18
0x5804a70d0acce6ed549ce9772a00d824b12f293d,"PowerSwap LP Token",PLP,18
0x0e2d5bbc8eb09c9c61aa1a4cbc44b60fac93535a,"Chicken",EGG,9
0x25482b02e1248e65d10d428bb5dfdc9a6126ff92,"Adena LP Token",ADENA-LP,18
0x9d3d9ca6568674730d81249326d371b7f6a5903c,"Markcoin",MARK,10
0x821ee266f277bdbf7aa3411cbddb6180e264420d,"Boss LP Token",BOSS-LP,18
0x2183cc49c21a00059001038aedb09cb84bb925ae,"Jewel LP Token",JEWEL-LP,18
0x3daeffc126dab5c817c40defe99709abdbbee75f,"FATExDAO LP Token",FATEx-LP,18
0x7ec18180abd3fd4dc67e7d305c8c893f1a472438,"CRYPTO REVOLUTION",CBC,18
0x057795e18578d65fa1e061deae6936fcbcc55c72,"LuckyTOO",LUTOO,9
0xab4ec52633776a1f89d3fd09ad800b6b55eb4557,"Loot LP Token",LOOT-LP,18
0xf4716ff21f48c03ededcba7a9552847f573463fe,"Bond",Bon,18
0x0d50680fc642266c2fb98b439323966b5a4aec84,"Venom LP Token",VENOM-LP,18
0xa87332808db1844ac03ee3eb1480f419d1fa108b,"OxSwap LP Token",CHOX-JEWEL,18
0xbaf507b149ce077e5820aa08f24c4de34531e75a,"Good",GOOD,18
0x92d0d9c80f83984a3044ebb64dc643455f0bdc52,"Venom LP Token",VENOM-LP,18
0xbe33e547e48b83b27ce9ec91c1c38064693b90fb,"SushiSwap LP Token",SLP,18
0x59fb09d3c7a3d58d93a84f9e1a3ddf5241c89480,"Jewel LP Token",JEWEL-LP,18
0x4c363de6527b717d529da80e500f01eddcda93ea,"Venom LP Token",VENOM-LP,18
0x63f1184b885e48f84c5ed3a743eb142ceae1d092,"Jewel LP Token",JEWEL-LP,18
0x1189d58282f927507721d477747b4e566fecc686,"YOOSHI",bscYOOSHI,9
0x325cf5a0b2ebae70fcccbdc2f36175b9144a267c,"USD Coin",USDC,6
0xb5341989a7c30e3b257cdb0ffd891be40d7d1c65,"Venom LP Token",VENOM-LP,18
0xdd4a09ce45a9b0c5da634fd19e80acff666025fd,"fireice",fireice,18
0x446b429a2a130c10d33d0695e05ca6fef91cfc1a,"Freeswap LP Token",FREE-LP,18
0x491614c6d1a7cc8b0a3ed0bbdecd35a0110c11e6,"GameToken",GAME,18
0x4da5c800ab9fbf4b2d99fe043d30482140410c51,"ONE Tappey",ONE,18
0x210f7bb4f7dcdbdffc52d099386b704b5a00bbe3,"Dai Stablecoin",DAI,18
0xd36ded97b4b783a736f1f6176e5df1d7b8c0eba7,"ETHEREUM",ETH,18
0x5459448356d2313af3067a2c7e342137b3c4054e,"TrialByFire",TBF,5
0x33da41fa838dc43d8711ca7344ec9ac9533c529c,"Staking Pixel",sPXL,18
0x5bd6ef4edecec62797839fe4bcfca88f647fa6f1,"Jewel LP Token",JEWEL-LP,18
0x9265b2fd5776b30aa70d60eade702524a1bb44b7,"Dapp Token",DAPP,18
0xf1e5303004bcd2f942c1f38be8c63d53d802c5d6,"Wrapped One",wONE,18
0xf6e8570c6216fed6202dbdd088799b757c1c0c0a,"Venom LP Token",VENOM-LP,18
0xcbc506c1bddb655a2f034874fb43ed482b4b3f00,"Patek Philippe",PATEK,18
0x08d6b153b82affcd835f1bbe826868e4573a6872,"MOON",WENMOON,18
0x9cce52ce832849ea27a4e07477cedbcebb56953a,"Venom LP Token",VENOM-LP,18
0x277fb9cc2be7453d1bc7a292760c13b916d7f273,"Venom LP Token",VENOM-LP,18
0x0e7cb004ddde3f5103f74a79a607bea24f30a531,"Venom LP Token",VENOM-LP,18
0x9f6d97dd4f57b139a9c516a222fc78da751226cf,"Killer Shiba",KILL,18
0xd69749b43181eedeca27177f044a43837f98ab11,"Test20_D9",T20D9,9
0xf6bd276f5050389f090412f0a340a5b8e2961151,"MAGICSHARD",MSD,18
0xad785c955625e4e82cdae2f997cd6038a8ecd90e,"Harmony ONE",bscONE,18
0xe834935208976134aec51f7b02e7bc929df133d7,"BLOATIESTEST",BLTEST,18
0x7ec68147a7e550ef4559f527b50d756f34c25311,"20x",PAIN,18
0x9bffab54fbe5ef73c86aff229e70ce69af14e889,"Venom LP Token",VENOM-LP,18
0x6271a3c1f6a8d9c835f7a67ae30b262f3cb85df1,"Reverse",Navada,18
0x35dc05bc80c42c31919bda6467b1e7068d8e31dd,"SushiSwap LP Token",SLP,18
0x0359a3e8ed9456a81eaaa8c83415b425a6d004d1,"Bsnappy",Bsnappy,18
0x53eb7f33c62dba55e3e5667923c34b4ad4fb2c6c,"Jewel LP Token",JEWEL-LP,18
0xd8e4c27e472b0f531fd45f31712e287d5733d162,"Mochi LP Token",MOCHI-LP,18
0xb7c57c5296998e7c66021e6a120e2983d48e890b,"HardCapTest",HCT,18
0x75eb19abd152da6649ee2e6c3c01f513e2b256e4,"Staked Olympus",sOHM,9
0x3b01b988671e508207c2adaa87bed68981226c04,"Venom LP Token",VENOM-LP,18
0xb95491fb2d3e36c437a9b32536f50e556c276a9e,"Venom LP Token",VENOM-LP,18
0x1f5165775c320ed285c42825185f5e0455cfb832,"Fuck Ya Life",FYL,18
0xfd415dbf70d3b8b5fd6bd2553622a90975b4656d,"Venom LP Token",VENOM-LP,18
0xa72a7d4d34d8fbf18c64b4224a43f2222c8c28df,"Metaverse",Metaverse,18
0xdd8541fada26eabd1a66ed05fa567f738db93c8b,"Venom LP Token",VENOM-LP,18
0xe4502e81fc3c4e5d9872e641118e7136f6609296,"Venom LP Token",VENOM-LP,18
0x7a234cc13d03e9b9cc1abeeda29b0977855a1e99,"Venom LP Token",VENOM-LP,18
0x498bdfd1232efada7785ad3d2deb2fc9025405fa,"SentimentX",STMX,18
0xcf7b64ce4d9f79e4651a73b1fa07eec731e994a9,"Venom LP Token",VENOM-LP,18
0x5e02fc41ed91726d14995b9b441a18aa56ef2596,"CRYPTO REVOLUTION",CBC,18
0xd203939e85a296181cca54b847eb8f8574dca544,"Tetcoin",TET,18
0xd129f2ba38ff08bb8dec3a49b081a42bc600db79,"SushiSwap LP Token",SLP,18
0x260ce37e5d7dcf3faba91399ad0a0c79bdee6094,"MamaShiba",MSHIB,18
0x8876ca3697a30ba4186534fb0c60ba8935dd28c6,"Eight",EIGHT,9
0x8cf631cdda31ebe5840ed75a471032e695be2e4b,"Testicles",TEST,18
0xab81ec0359861f2421467fe4cb5d659aca1a83f6,"Chroma",bscCHR,6
0x4c8eb992426d9f9e023192a6ede95aba45082eac,"Elephant",ELEPHANT,18
0x371b80312ba3a3293a0497e1dd50ff40bcb253fb,"SPITZ",SPITZ,18
0xfdc3cc76d216e7b6dc770d72ea1d6d952b04a55b,"Venom LP Token",VENOM-LP,18
0x45a605381b8612ffd95b88425b3a649b75e86659,"Sonic LP Token",SONIC-LP,18
0xc94f37b448f291d0b6478337b8238d7f8a2170d9,"LootBlocks Protocol",LBLOX,18
0xadd38536c0c3294b678b6e708da138e27dcb9a31,"Big Black Coin",BBC,18
0x7f91c688f0933c435f3d4d965d17a15f507514e2,"Jewel LP Token",JEWEL-LP,18
0x3bd5e962383fae11f60d337c3d25f064ca026b9f,"CoinBusters",BUST,18
0xcc76c8a339664b3cb6b1db62aa93b92a9c4cc914,"ASS",Bottom,18
0x758e6fe2e102000d26cc71af8a8034eb64090b79,"USDC",USDC,18
0x34292997c26e418d0bb599dad1b350d889608161,"I Am LP Token",PASTA-LP,18
0x56d0cbe8294f0a54754a90c20d09b44e9a44ea99,"ZhGen",ZHQT,18
0x44c5f46503dea37b4416a61e383b522c8fedcac8,"Pancake LPs",Cake-LP,18
0xe2258ae2e44d09ee3a2410b5b35bf7f94b0c9a76,"Jewel LP Token",JEWEL-LP,18
0xceb334d80bdb960fd52c11f1c7d5be289db39fca,"Venom LP Token",VENOM-LP,18
0x789f3bc54070f8b11427d94e1be5ae1e9f37a145,"Sassy Seal",Sassy,9
0x6e02e2bf4ef818ee7c04a7a83ca67f6e272584f2,"Bayern Munich vs Lokomotiv Moscow",CHM20.0017,18
0x13e4652271954da2e7a7c426e303c6bc73d4eaea,"Fake USD",FUSD,3
0x24f68eb29397593d8207d907bcb4b1b563eb9648,"SushiSwap LP Token",SLP,18
0x32137b9275ea35162812883582623cd6f6950958,"Compound",1COMP,18
0x93fdd229db77b28c0399a0a3281ff521a9e365a1,"COINK",COINK,9
0x8e1588805a72d455deef4797568757730611fba8,"SmugDoge.com",SMUG,9
0x70d621da4340d97374960b1fd12a71f7f9c67b7e,"VINCI Locked",VNL,18
0x3af67b50989d70da3e3b050d778ce3bdea057ef7,"Jewel LP Token",JEWEL-LP,18
0xb770c4ed7fdc538ee2a836bf9ddd555fc0d46fda,"Wrapped Ether",11WETH,18
0x23d9e775bd9581c4ec5392ab830807838706e92b,"Liquid Driver",LQDR,18
